Sex,Education_Binary,Occupation_Binary,Authoritarianism1,Authoritarianism2,Authoritarianism3,Authoritarianism4,Authoritarianism5,Authoritarianism6,Social_Dominace1,Social_Dominance2,Social_Dominance3,Social_Dominance4,Social_Dominance5,Social_Dominance6,Social_Dominance7,Social_Dominance8,MigrantAttitudes1,MigrantAttitudes2,MigrantAttitudes3,IWAH1,IWAH2,IWAH3,IWAH4,IWAH5,IWAH6,IWAH7,IWAH8,IWAH9,Trust_Body1,Trust_Body2,Trust_Body3,Trust_Body4,Trust_Body5,Trust_Body6,Trust_Body7,Pregnant,Conspiracy_1,Conspiracy_2,Conspiracy_3,Conspiracy_4,Conspiracy_5,TRUST_1,TRUST_2,TRUST_3,TRUST_4,TRUST_5,TRUST_6,TRUST_7,TRUST_8,TRUST_9,C19_Infected_Binary,C19_SomeoneClose_Infected_Binary,Vax_Self,Vax_Self_Yes,Vax_Self_Maybe,Vax_Self_No,Vax_Self_Binary,Paranoia1,Paranoia2,Paranoia3,Paranoia4,Paranoia5,LOC1,LOC2,LOC3,LOC4,LOC5,LOC6,LOC7,LOC8,LOC9,Personality1,Personality2,Personality3,Personality4,Personality5,Personality6,Personality7,Personality8,Personality9,Personality10,CRT1,CRT2,CRT3,Trust_in_Irish_State,Conspiracy,Paranoia,Authoritarianism,IdentificationOthers,SocialDominance
1,1,1,4,3,5,1,5,5,3,2,1,5,1,2,5,1,2,2,3,5,5,5,5,5,5,5,5,5,2,2,4,3,1,1,1,0,9,10,2,6,10,3,3,3,3,3,4,3,2,3,0,0,1,0,1,0,1,4,4,3,1,3,6,5,6,4,2,4,2,2,2,2,5,4,2,1,5,4,5,4,5,5,7,5,14,37,15,23,45,20
1,1,1,4,4,3,1,2,3,2,1,1,2,1,2,3,2,10,10,3,5,5,5,5,5,5,5,5,5,4,4,4,3,3,5,5,0,7,8,6,6,8,3,2,2,1,1,4,4,4,2,0,0,0,1,0,0,0,1,1,1,1,1,2,2,3,2,3,2,5,3,3,5,4,5,2,2,4,4,5,4,4,5,5,6,28,35,5,17,45,14
1,1,0,1,5,5,1,1,5,5,1,1,5,2,5,5,1,10,10,2,5,5,5,5,5,5,5,5,5,1,3,4,5,5,5,5,0,11,11,11,11,11,2,1,4,4,2,2,3,2,2,0,0,1,0,1,0,1,4,3,4,2,2,4,3,3,2,3,2,3,6,5,3,4,3,4,1,4,2,4,3,1,7,5,5,28,55,15,18,45,25
1,1,0,2,2,1,1,4,5,2,3,4,2,3,1,2,3,3,3,4,4,2,2,2,3,3,2,2,3,3,3,4,2,2,3,4,0,9,9,6,9,9,3,3,3,3,3,4,4,4,3,0,0,0,1,0,0,0,1,4,4,1,4,5,5,1,5,1,3,1,3,5,2,4,5,4,3,5,4,5,2,4,5,5,5,21,42,14,15,23,20
0,0,0,2,4,4,2,2,4,4,2,2,4,2,3,4,2,8,7,1,4,4,4,4,4,3,3,4,4,2,2,2,2,2,4,3,0,5,5,5,4,7,2,2,2,2,2,2,2,2,2,0,0,0,1,0,0,0,4,4,4,4,4,5,5,5,5,2,3,5,2,5,2,4,2,2,2,4,2,4,4,4,5,5,5,17,26,20,18,34,23
1,1,0,2,4,2,4,3,4,3,2,3,3,4,3,3,3,6,6,4,3,5,4,4,4,4,4,4,2,2,2,3,2,2,2,3,0,6,9,5,6,4,2,3,3,2,3,2,3,1,4,0,0,0,1,0,0,0,4,2,1,3,4,4,4,3,6,4,5,1,4,3,2,3,3,3,3,4,4,3,3,2,5,5,5,16,30,14,19,34,24
0,1,1,2,5,3,2,2,3,3,2,2,4,2,5,3,3,8,7,2,4,4,4,4,3,3,4,4,4,3,3,1,2,3,2,2,0,9,8,7,6,7,3,4,2,3,3,4,4,3,3,1,1,0,1,0,0,0,4,4,4,4,4,5,6,6,5,3,3,5,2,6,2,4,1,3,2,5,1,4,5,5,5,5,5,16,37,20,17,34,24
0,1,0,5,3,3,2,2,4,3,2,1,2,1,3,5,1,6,7,4,4,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,0,9,9,9,8,10,3,4,2,2,2,3,3,2,3,0,0,0,1,0,0,0,3,3,2,1,3,1,1,2,1,4,7,5,7,1,1,5,4,3,3,4,4,4,3,4,5,5,5,28,45,12,19,39,18
0,1,0,4,4,2,1,3,4,3,3,3,3,3,3,3,3,5,5,3,3,3,3,4,4,4,4,4,4,1,1,1,1,1,2,2,0,11,11,11,11,11,1,2,2,2,1,1,1,1,1,0,0,0,1,0,0,0,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,1,1,1,9,55,15,18,33,24
0,0,1,2,4,2,1,2,4,3,2,3,4,3,4,4,3,6,7,2,4,4,5,5,5,5,4,4,4,2,2,4,3,2,4,4,0,5,5,4,4,4,4,4,4,4,1,3,4,4,4,0,0,0,1,0,0,0,1,1,1,1,1,4,4,3,4,4,2,4,4,4,3,4,4,2,3,4,3,5,1,4,5,5,5,21,22,5,15,40,26
1,0,1,5,5,3,1,1,5,3,2,1,2,1,3,3,1,5,3,3,5,4,4,5,4,4,5,4,4,3,3,4,1,3,3,4,0,11,6,6,6,6,2,4,3,2,2,1,3,3,2,0,0,0,1,0,0,0,2,3,3,2,3,4,4,4,4,7,1,4,3,4,3,5,5,3,3,4,2,4,3,4,5,7,5,21,35,13,20,39,16
1,0,0,2,2,3,3,1,3,2,4,3,3,3,3,3,3,10,7,3,3,3,3,5,5,5,5,5,5,3,3,3,3,3,4,4,0,11,6,7,6,9,2,3,2,3,2,1,3,1,2,0,0,0,1,0,0,0,3,3,1,1,5,1,1,7,1,1,1,1,7,1,3,5,5,2,2,3,5,3,3,5,5,7,5,23,39,13,14,39,24
1,1,0,4,4,1,5,2,4,3,2,3,3,3,3,3,3,7,7,4,2,3,3,3,3,3,3,3,2,2,2,4,4,1,2,3,0,10,10,7,6,7,1,2,2,1,1,4,4,4,3,0,0,1,0,1,0,1,1,4,3,1,4,2,4,1,1,1,1,2,4,1,2,1,2,1,5,4,4,4,1,5,5,5,5,18,40,13,20,25,23
0,1,1,4,5,4,1,2,5,1,2,1,4,1,1,4,1,5,7,4,4,3,2,4,3,2,3,2,2,2,3,4,1,2,4,4,0,3,8,2,6,4,2,3,3,3,1,3,2,2,3,0,0,0,1,0,0,0,2,3,4,1,2,2,1,2,3,4,2,5,2,5,2,4,3,3,2,4,2,4,2,4,5,5,5,20,23,12,21,25,15
0,1,0,4,2,5,1,2,5,3,2,2,1,1,1,3,1,5,1,5,4,5,4,4,5,5,4,4,4,3,3,4,2,3,4,5,0,3,4,5,5,9,4,4,4,3,3,4,4,4,4,0,0,1,0,1,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,5,5,1,3,4,2,5,2,5,5,1,5,24,26,7,19,39,14
1,0,0,1,3,2,1,2,3,2,1,1,1,1,1,1,2,9,10,3,3,4,5,4,4,5,4,4,5,2,3,2,2,3,4,5,0,10,9,9,8,7,4,4,4,2,1,3,4,2,3,0,0,0,1,0,0,0,3,4,3,3,2,4,5,4,4,3,2,4,3,5,2,4,2,3,2,4,4,4,4,4,5,1,5,21,43,15,12,38,10
1,1,0,2,4,1,1,1,5,4,3,5,4,2,4,5,5,10,9,1,3,4,3,4,4,3,5,5,3,3,3,4,2,2,4,4,0,11,9,10,5,9,1,1,1,3,1,4,4,4,2,0,0,0,1,0,0,0,2,4,1,2,5,5,2,2,2,2,4,6,5,6,4,2,5,5,4,4,3,4,4,5,1,1,1,22,44,14,14,34,32
0,0,0,4,5,1,1,2,4,1,1,1,1,1,1,1,1,10,10,4,4,4,4,5,4,5,5,5,5,3,3,5,5,3,3,5,0,3,10,4,6,8,3,3,3,2,1,4,4,4,3,0,1,0,1,0,0,0,4,1,1,1,1,7,1,1,1,1,1,5,2,2,2,4,5,1,4,5,4,5,1,4,1,1,1,27,31,8,17,41,8
0,1,0,5,5,3,4,5,5,2,3,2,4,2,4,3,2,6,5,4,3,3,3,3,3,3,4,4,4,2,2,3,2,2,3,3,0,11,9,9,9,11,2,1,2,3,3,3,3,2,3,0,0,0,1,0,0,0,3,4,4,4,4,5,4,5,4,3,4,4,4,4,3,4,2,3,2,3,2,4,3,3,5,1,1,17,49,19,27,30,22
0,1,0,1,2,1,1,4,3,2,1,1,1,1,1,1,1,10,10,3,3,5,4,4,4,4,4,4,4,4,4,4,4,3,5,5,0,9,9,7,6,7,3,3,4,2,2,4,4,3,2,0,0,0,1,0,0,0,1,2,1,1,1,3,2,2,2,2,1,2,2,3,4,4,3,2,5,4,3,5,2,4,5,1,1,29,38,6,12,36,9
0,1,0,3,3,4,4,3,3,4,4,5,2,3,3,5,3,5,1,3,3,4,3,4,4,3,4,4,3,3,4,3,3,2,4,4,1,5,5,4,5,5,1,1,1,3,1,3,3,2,3,0,0,2,0,0,1,1,1,1,3,1,4,3,3,1,2,6,1,2,2,1,1,4,5,2,5,2,1,5,2,5,5,6,1,23,24,10,20,32,29
1,1,1,4,4,3,2,3,4,3,2,2,3,2,2,3,2,7,7,4,3,4,5,4,3,5,4,4,3,2,2,4,3,1,3,3,0,10,8,7,9,9,1,3,3,1,1,3,3,3,2,0,0,1,0,1,0,1,2,4,4,1,3,3,3,3,3,3,2,5,3,4,1,3,2,3,4,2,3,4,3,3,5,5,5,18,43,14,20,35,19
1,1,0,2,4,1,1,2,1,3,1,1,1,1,3,3,2,8,3,2,4,5,5,4,4,4,3,3,3,3,3,4,3,3,4,4,0,8,6,7,7,7,2,2,2,2,2,4,4,4,3,0,0,1,0,1,0,1,1,1,1,1,4,4,7,2,1,1,1,1,1,1,1,2,1,1,1,5,3,4,1,5,5,5,5,24,35,8,11,35,15
0,0,0,5,5,5,1,4,5,2,1,2,1,1,1,5,1,4,1,4,3,3,3,3,3,3,3,3,3,2,1,1,1,1,5,2,0,11,11,8,7,10,2,3,3,2,1,4,4,3,3,0,0,0,1,0,0,0,1,2,4,1,1,3,2,7,1,3,1,7,7,7,2,5,4,2,1,4,5,5,1,5,5,7,5,13,47,9,25,27,14
1,1,0,4,4,3,2,3,5,3,2,2,3,2,3,4,2,6,5,4,4,5,4,5,5,4,4,5,3,3,3,5,3,3,4,4,0,7,7,8,5,6,4,4,4,3,2,4,4,4,3,0,0,0,1,0,0,0,2,3,4,2,3,4,5,5,4,3,2,5,2,5,2,4,4,1,2,4,4,5,3,4,1,5,1,25,33,14,21,39,21
0,1,0,3,3,1,1,2,4,4,4,5,5,1,4,5,3,10,7,4,1,2,2,3,3,3,3,3,3,3,2,2,3,1,4,4,0,6,8,4,2,3,2,2,2,2,2,2,3,2,2,0,0,1,0,1,0,1,1,3,2,1,3,4,2,2,2,3,2,4,4,3,2,3,4,1,4,2,2,5,3,3,1,1,1,19,23,10,14,23,31
0,1,0,5,3,1,1,1,3,3,2,1,2,1,4,4,1,6,8,3,5,5,3,3,3,3,4,3,2,3,5,3,4,3,3,5,0,8,8,5,2,4,2,3,3,2,1,4,4,4,2,0,0,1,0,1,0,1,1,4,3,1,1,4,2,2,1,4,3,1,3,1,2,5,3,1,1,1,2,5,3,1,5,5,5,26,27,10,14,31,18
0,1,0,3,1,2,1,1,4,1,1,1,5,1,1,1,1,10,10,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,6,6,4,3,3,3,3,3,2,2,4,3,3,3,0,0,0,1,0,0,0,3,3,2,1,2,5,3,3,3,5,5,3,5,3,4,2,5,5,5,2,4,2,2,2,5,1,1,28,22,11,12,36,12
0,1,0,2,2,2,1,1,3,2,1,1,2,2,1,3,1,8,8,4,3,4,5,4,4,4,3,3,3,3,4,5,5,3,4,5,0,6,8,3,2,6,2,3,3,2,1,4,4,3,3,0,0,1,0,1,0,1,3,2,3,3,3,2,2,2,2,1,2,2,1,2,1,3,5,1,1,3,5,5,2,5,1,1,5,29,25,14,11,33,13
0,1,0,3,3,3,3,2,5,3,3,3,3,2,3,4,2,7,6,5,3,3,3,4,4,3,5,5,3,3,3,4,3,2,4,5,0,6,6,8,6,8,3,3,3,2,2,4,4,3,3,0,0,0,1,0,0,0,2,2,3,1,5,4,3,4,2,3,2,5,2,4,4,4,4,1,3,5,3,3,3,4,5,5,5,24,34,13,19,33,23
0,1,0,2,3,2,1,3,4,2,2,2,3,2,1,5,1,8,8,3,4,5,4,4,4,4,4,4,4,3,3,4,5,2,4,5,0,9,10,7,6,4,2,4,4,3,2,4,4,3,3,0,0,0,1,0,0,0,2,1,1,1,1,1,4,1,2,2,1,3,2,5,2,5,5,2,2,4,2,5,4,5,1,1,1,26,36,6,15,37,18
0,1,0,2,3,1,1,1,4,1,1,1,1,1,1,5,1,6,8,2,4,4,4,4,4,4,5,5,5,5,5,4,4,3,4,4,0,8,7,9,7,2,3,4,3,3,3,4,3,4,3,0,0,0,1,0,0,0,1,2,1,1,1,4,4,3,3,3,1,6,1,6,1,5,2,1,3,5,3,4,2,1,5,6,5,29,33,6,12,39,12
1,1,0,3,4,4,3,3,4,3,3,3,2,5,2,3,4,6,6,3,4,3,2,4,3,2,5,3,3,2,2,5,3,2,4,4,0,3,3,5,6,8,3,3,3,3,1,4,3,3,3,0,1,1,0,1,0,1,4,3,1,1,3,4,5,3,2,3,2,5,3,2,3,4,2,4,4,2,4,4,4,4,5,7,1,22,25,12,21,29,25
0,1,0,3,3,2,1,3,4,3,2,2,4,1,1,4,2,8,7,3,1,4,3,1,2,2,1,2,2,4,4,4,4,3,5,5,0,11,11,8,7,8,3,2,2,3,1,4,4,3,3,0,0,0,1,0,0,0,1,2,2,1,3,2,2,2,2,3,2,4,3,3,4,4,3,1,1,5,3,4,2,3,1,1,1,29,45,9,16,18,19
1,1,0,4,3,1,1,3,4,3,1,1,3,2,1,3,2,6,6,5,5,5,4,5,5,5,5,5,5,2,2,4,2,2,4,4,0,9,9,6,6,5,3,3,3,3,3,4,4,4,2,0,0,0,1,0,0,0,4,2,3,1,1,5,4,4,4,5,3,3,4,4,2,4,1,3,4,3,2,3,5,3,1,1,6,20,35,11,16,44,16
1,1,0,3,4,1,1,3,4,2,1,1,1,1,1,1,1,8,10,4,3,3,4,4,4,4,3,3,3,3,3,3,4,3,5,5,0,9,8,5,6,6,4,4,4,2,1,4,4,3,3,0,0,0,1,0,0,0,1,4,4,4,4,5,5,5,3,4,3,5,3,5,5,3,5,2,4,3,2,5,4,5,5,5,1,26,34,17,16,31,9
1,1,0,4,3,2,1,3,4,3,2,2,2,2,3,2,1,8,8,3,3,4,4,3,4,3,3,4,3,2,2,4,3,2,4,5,0,11,10,7,6,8,3,4,4,2,1,4,4,4,3,0,0,1,0,1,0,1,2,4,3,3,3,6,5,6,4,5,3,5,4,6,2,2,2,4,2,3,3,5,5,5,1,1,1,22,42,15,17,31,17
0,1,0,2,2,1,1,3,4,1,1,1,2,1,1,2,2,10,10,3,2,4,3,2,3,3,2,2,3,4,4,4,3,2,5,4,0,11,9,3,7,2,4,4,3,3,1,4,4,3,3,0,0,0,1,0,0,0,1,4,1,1,1,5,1,3,1,1,2,4,2,3,1,3,1,4,1,2,2,3,3,4,1,1,1,26,32,8,13,24,11
0,0,0,3,3,5,2,4,4,3,1,1,2,1,2,3,1,5,5,4,5,5,4,3,3,3,3,3,3,3,3,4,2,1,4,2,0,10,11,9,6,8,2,4,4,2,1,2,1,2,2,0,0,1,0,1,0,1,1,4,4,2,2,3,4,4,3,3,3,2,2,2,2,4,2,3,2,4,2,3,4,4,5,5,6,19,44,13,21,32,14
0,1,0,3,2,3,2,3,5,3,3,2,2,1,5,3,3,3,3,2,3,4,2,4,4,2,5,4,1,1,1,1,3,2,4,3,0,11,11,11,11,11,3,3,3,3,3,3,3,3,4,0,0,0,1,0,0,0,4,5,5,5,5,1,1,7,1,4,3,3,3,4,2,2,3,4,3,2,3,3,4,4,5,6,5,15,55,24,18,29,22
1,0,0,3,4,2,1,2,4,2,3,2,3,1,2,2,2,9,10,3,2,4,5,4,4,4,4,4,4,3,2,4,4,3,5,5,0,8,9,6,8,11,4,3,1,2,2,4,4,3,2,0,0,0,1,0,0,0,4,4,3,2,3,7,3,4,3,5,1,3,7,7,4,4,1,4,1,4,1,4,5,5,5,5,5,26,42,16,16,35,17
1,1,0,3,2,2,2,2,4,4,3,2,3,2,2,3,2,8,7,2,3,3,3,3,3,4,3,3,3,3,3,3,4,2,2,3,0,5,7,5,6,7,2,3,3,2,2,4,3,4,2,0,0,0,1,0,0,0,1,4,4,2,4,4,2,5,2,3,2,3,5,4,4,2,2,1,2,4,3,2,1,2,5,7,5,20,30,15,15,28,21
1,0,0,2,5,5,2,4,5,3,3,2,2,1,4,2,1,7,6,3,5,5,4,5,5,4,5,5,4,3,3,2,1,2,4,4,0,11,11,11,11,11,2,2,3,2,2,4,4,3,4,0,0,2,0,0,1,1,4,3,3,2,3,5,4,3,4,4,3,6,6,6,4,5,4,5,5,3,4,5,4,5,5,5,5,19,55,15,23,42,18
0,0,0,3,3,4,5,4,3,2,4,1,2,4,4,5,1,6,4,3,3,4,5,4,2,3,1,3,5,1,3,2,5,3,1,3,0,3,5,2,4,7,2,2,4,2,4,2,3,3,1,0,0,1,0,1,0,1,3,1,2,3,2,2,1,3,3,5,7,3,5,4,2,1,2,5,4,2,5,3,4,2,1,5,5,18,21,11,22,30,23
0,1,0,4,1,2,2,4,5,4,3,4,4,1,2,3,2,6,7,4,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,0,9,10,11,9,10,2,2,2,3,2,2,2,2,3,0,0,2,0,0,1,1,3,4,3,3,4,5,5,4,5,2,3,5,5,6,2,5,4,3,2,2,2,4,3,4,1,1,1,11,49,17,18,18,23
0,0,0,5,5,4,2,4,4,4,2,4,4,3,4,4,3,5,2,4,1,2,3,2,1,3,1,2,3,2,2,2,3,2,4,4,0,9,6,4,4,5,3,3,3,3,1,4,4,4,3,0,0,0,1,0,0,0,1,4,4,4,5,3,2,5,5,3,3,6,3,5,2,4,2,1,1,4,2,4,5,5,5,5,5,19,28,18,24,18,28
0,1,0,1,1,2,1,1,2,2,2,2,2,2,1,2,2,8,8,3,2,3,3,2,4,4,2,4,4,2,2,2,2,2,4,4,0,8,8,7,3,2,3,3,1,2,1,4,4,3,2,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,4,5,2,5,1,5,5,3,5,5,6,5,18,28,5,8,28,15
1,1,0,4,2,3,3,4,3,2,4,3,3,4,3,3,3,8,7,2,3,3,3,3,2,3,3,3,3,3,3,3,1,1,1,3,0,9,6,6,6,6,2,3,3,1,1,3,3,2,3,0,0,1,0,1,0,1,3,3,3,3,3,3,3,2,2,5,5,3,4,4,3,3,3,4,3,3,3,3,3,3,5,5,5,15,33,15,19,26,25
1,1,0,5,2,3,2,1,4,1,4,3,4,1,4,3,4,4,6,1,1,3,2,1,2,4,4,3,2,5,4,3,2,1,2,3,0,1,9,4,6,8,1,3,2,1,3,1,4,3,2,0,0,1,0,1,0,1,1,2,3,4,5,1,2,3,4,3,2,7,2,5,5,2,3,2,1,4,3,2,1,2,5,5,5,20,28,15,17,22,24
1,1,0,3,1,5,1,4,4,3,1,2,4,3,3,3,5,5,5,1,3,3,2,3,2,3,3,3,2,3,4,3,4,2,5,4,0,4,3,6,2,4,3,3,2,2,2,3,3,4,3,0,0,0,1,0,0,0,3,3,3,3,3,3,1,2,2,3,2,3,4,4,2,5,2,1,3,4,2,4,3,4,5,5,5,25,19,15,18,24,24
1,0,1,3,4,4,1,3,5,3,3,3,3,3,3,3,3,7,7,3,3,3,3,5,5,5,5,5,5,3,3,3,3,3,4,3,0,10,10,9,10,11,3,4,3,4,4,4,4,4,4,0,0,1,0,1,0,1,1,3,3,2,2,4,4,4,1,3,1,5,4,3,2,4,4,3,3,4,4,4,4,4,5,5,5,22,50,11,20,39,24
1,1,1,3,2,2,1,4,5,1,1,1,1,1,2,2,1,7,6,3,3,4,4,5,5,5,4,4,4,1,1,2,1,1,4,4,0,11,11,7,7,7,3,3,3,3,3,4,4,3,3,0,0,0,1,0,0,0,1,2,2,2,2,5,5,5,5,1,1,3,5,5,2,4,2,2,1,5,2,5,4,5,5,1,1,14,43,9,17,38,10
1,1,0,2,4,1,1,3,2,1,1,1,1,1,1,1,1,10,10,3,3,3,4,3,3,4,4,4,5,2,3,4,3,1,4,4,0,10,11,4,6,9,1,1,1,2,1,4,4,2,4,0,0,0,1,0,0,0,5,3,2,1,4,5,1,7,1,1,1,6,2,6,1,4,3,3,1,1,5,5,5,5,1,5,1,21,40,15,13,33,8
1,1,0,4,4,1,1,2,4,4,3,2,3,2,3,3,1,4,4,4,3,4,2,2,3,1,2,2,1,1,1,3,3,1,5,5,0,8,10,2,2,1,1,1,1,1,1,2,4,3,2,0,0,1,0,1,0,1,1,4,3,3,4,5,5,3,3,3,2,4,3,2,4,4,3,2,1,3,4,4,2,5,1,1,1,19,23,15,16,20,21
1,1,0,2,4,4,4,3,1,3,4,3,2,2,2,4,2,7,6,3,2,3,3,2,4,4,3,3,4,3,2,5,3,3,3,4,0,6,7,4,4,4,2,2,2,2,3,3,4,3,3,0,0,0,1,0,0,0,2,3,3,2,3,3,4,4,4,5,5,3,5,2,3,3,4,3,3,2,2,2,3,4,5,6,5,23,25,13,18,28,22
1,1,0,4,1,1,1,2,4,1,5,1,2,1,1,1,2,8,7,3,2,5,5,3,4,4,3,4,4,5,5,5,3,2,4,4,0,11,8,2,2,7,4,4,4,2,1,4,4,4,3,0,0,0,1,0,0,0,1,1,4,2,1,1,1,2,1,1,1,5,2,4,2,4,4,3,4,5,2,4,2,4,1,6,1,28,30,9,13,34,14
1,1,1,5,4,1,1,2,5,4,3,3,5,3,5,5,1,6,4,5,2,3,2,2,2,2,3,3,2,2,2,3,1,3,3,3,0,7,5,4,3,4,3,3,2,3,2,3,3,3,3,0,0,0,1,0,0,0,2,5,5,4,5,5,6,7,5,4,5,5,5,4,1,4,2,5,5,2,4,4,5,5,5,5,5,17,23,21,18,21,29
1,1,0,2,3,2,1,2,4,1,1,1,1,1,1,2,1,5,7,4,4,4,4,5,5,5,5,5,5,3,3,4,4,3,4,4,0,10,8,9,6,7,3,4,3,3,3,4,4,3,3,0,0,1,0,1,0,1,5,3,2,1,2,5,3,5,2,2,1,2,7,1,4,4,1,5,2,4,4,4,5,5,5,1,5,25,40,13,14,42,9
1,1,0,4,3,4,1,1,4,3,1,2,3,2,2,2,2,7,8,4,1,4,3,2,2,2,2,2,2,2,2,4,4,2,4,4,0,10,8,9,6,6,3,3,3,3,1,4,4,4,2,0,0,0,1,0,0,0,2,2,2,2,4,2,3,2,2,2,2,2,2,2,2,4,4,2,2,3,4,5,4,2,5,5,6,22,39,12,17,20,17
1,1,0,4,4,3,1,3,3,2,3,3,3,3,3,3,2,6,5,5,4,3,4,3,3,4,3,3,3,3,3,2,2,3,3,2,0,6,9,8,7,5,2,2,3,2,2,2,2,2,3,0,0,-99,-99,-99,-99,-99,4,2,3,4,3,4,4,3,5,4,3,5,3,5,2,4,3,2,3,3,2,3,5,3,5,5,5,18,35,16,18,30,22
1,1,0,4,3,4,2,2,4,4,2,4,4,2,2,5,3,7,6,4,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,1,2,3,3,6,5,3,3,3,3,3,4,3,3,3,0,0,1,0,1,0,1,1,3,4,2,2,4,1,2,1,2,2,3,3,3,3,3,4,1,2,4,3,4,2,3,5,5,5,21,19,12,19,33,26
-99,1,0,4,2,4,2,3,4,3,3,3,3,3,2,4,2,4,5,5,4,4,4,4,4,4,4,4,4,3,2,2,2,3,3,3,0,8,5,6,6,6,2,3,3,3,1,3,3,3,3,0,0,1,0,1,0,1,1,3,2,2,3,4,3,5,3,3,2,5,2,4,2,4,3,2,2,4,3,4,2,4,5,1,1,18,31,11,19,36,23
1,0,0,4,3,1,1,2,3,2,2,1,1,1,1,2,2,8,9,4,3,4,4,4,4,5,4,4,4,3,3,3,3,3,5,5,0,7,7,5,4,4,4,4,4,3,2,4,4,3,4,0,0,0,1,0,0,0,2,1,1,1,1,2,1,1,1,6,3,2,2,2,2,4,1,2,2,4,4,4,2,4,5,1,1,25,27,6,14,36,12
1,1,1,3,2,3,1,4,2,1,1,1,1,1,1,3,1,8,8,3,3,3,3,3,3,3,3,3,3,2,1,1,1,1,3,3,0,11,11,9,11,9,2,2,2,2,2,3,3,2,3,0,0,0,1,0,0,0,3,4,4,3,4,5,7,3,5,3,3,7,6,6,2,5,4,3,2,4,2,5,4,3,1,5,5,12,51,18,15,27,10
0,0,0,2,4,1,1,2,4,2,1,1,1,3,3,3,3,4,5,5,3,3,4,3,3,4,3,3,4,2,2,3,3,3,3,3,1,5,2,6,6,5,2,2,2,1,1,2,2,2,2,0,0,0,1,0,0,0,1,1,1,1,1,1,2,3,1,2,1,6,4,5,2,2,5,5,4,3,2,5,4,2,5,7,1,19,24,5,14,30,17
1,1,0,5,4,3,2,2,4,2,2,2,2,2,1,2,2,7,9,4,2,2,4,4,3,4,4,4,4,3,3,3,3,2,2,2,0,7,8,7,6,4,3,3,3,3,2,1,2,2,4,0,0,0,1,0,0,0,4,4,4,3,4,6,6,3,3,6,3,6,4,6,2,4,4,4,2,2,2,5,5,5,5,5,6,18,32,19,20,31,15
0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,3,3,4,5,4,4,4,4,4,4,3,3,3,3,3,3,4,0,4,4,4,4,4,2,3,2,2,2,3,3,3,2,0,0,0,1,0,0,0,1,1,1,1,4,2,2,2,2,3,3,4,4,4,3,4,3,2,2,3,3,4,3,4,5,5,5,22,20,8,18,36,24
1,1,0,4,5,1,1,5,5,4,1,2,5,2,3,5,2,7,10,3,4,5,4,4,5,4,5,5,5,2,3,4,4,1,5,5,0,5,10,5,3,6,3,4,4,1,2,4,4,4,1,0,0,0,1,0,0,0,1,1,2,1,4,2,1,3,1,3,2,2,3,4,2,4,4,2,1,5,2,4,2,2,5,5,5,24,29,9,21,41,24
0,1,0,3,2,4,4,3,4,2,2,4,4,4,3,4,5,4,6,2,3,4,2,4,2,3,2,4,3,5,3,5,3,5,4,3,0,3,6,3,8,4,2,2,1,2,2,1,2,3,2,0,1,1,0,1,0,1,2,4,2,2,4,2,4,5,4,2,6,2,3,3,4,3,3,2,4,3,3,4,4,3,5,5,5,28,24,14,20,27,28
0,1,0,4,5,2,1,2,4,2,2,2,2,1,1,3,1,10,10,3,3,3,3,3,3,3,3,3,3,4,5,5,5,4,5,5,0,7,6,3,2,6,4,4,4,2,1,4,4,4,1,0,0,0,1,0,0,0,1,4,4,2,4,3,1,3,3,1,1,2,2,4,1,2,5,4,1,3,4,5,4,1,5,5,5,33,24,15,18,27,14
1,1,0,2,3,1,1,1,5,5,4,3,2,2,4,4,4,8,8,3,5,5,3,5,5,3,5,5,3,4,4,5,4,4,5,5,0,7,6,7,6,6,3,3,3,3,3,4,4,4,2,0,1,0,1,0,0,0,2,5,5,4,5,1,1,1,1,3,1,1,6,2,4,2,2,2,2,5,4,4,4,4,5,5,6,31,32,21,13,39,28
1,0,0,4,4,5,3,2,5,4,2,3,3,2,4,4,1,7,5,4,4,4,3,5,4,4,5,4,3,4,3,5,4,2,4,5,0,6,2,6,2,6,3,3,2,3,3,4,3,3,3,0,0,1,0,1,0,1,4,4,3,3,4,4,3,5,2,3,3,5,3,4,2,4,3,2,2,3,2,4,4,3,5,1,1,27,22,18,23,36,23
1,1,0,3,3,5,4,4,5,2,2,1,3,1,1,4,1,9,10,4,3,3,4,4,4,4,3,4,4,3,3,3,3,2,4,3,0,5,8,7,6,3,4,4,4,3,2,4,4,4,3,0,0,1,0,1,0,1,1,1,1,1,4,6,1,5,1,1,2,6,6,6,5,5,5,1,5,5,5,5,2,5,5,5,5,21,29,8,24,33,15
