pid,Age_Years,Age_categories,Gender,Other_gender,Sex,Province,Nationality,GrowUp_Ireland,Area_Residence,Ethnicity,Ethnicity_Binary,Ethnic_Recode,Education,Education_Binary,Occupation,Occupation_Binary,Adults_household,Only_Adult_House,Children_household,Child_2,No_Child_House,Living_Alone,Income_2019,MH_therapy,Religious,Religion_Binary,Voted_GenElection,Voted_Binary,Authoritarianism1,Authoritarianism2,Authoritarianism3,Authoritarianism4,Authoritarianism5,Authoritarianism6,Social_Dominace1,Social_Dominance2,Social_Dominance3,Social_Dominance4,Social_Dominance5,Social_Dominance6,Social_Dominance7,Social_Dominance8,MigrantAttitudes1,MigrantAttitudes2,MigrantAttitudes3,IWAH1,IWAH2,IWAH3,IWAH4,IWAH5,IWAH6,IWAH7,IWAH8,IWAH9,Trust_Body1,Trust_Body2,Trust_Body3,Trust_Body4,Trust_Body5,Trust_Body6,Trust_Body7,ReligiousBelief1,ReligiousBelief2,ReligiousBelief3,ReligiousBelief4,ReligiousBelief5,ReligiousBelief6,ReligiousBelief7,ReligiousBelief8,Chronic_Illness_self,Chronic_illness_family,Pregnant,Conspiracy_1,Conspiracy_2,Conspiracy_3,Conspiracy_4,Conspiracy_5,INFO_1,INFO_2,INFO_3,INFO_4,INFO_5,INFO_6,INFO_7,INFO_8,INFO_9,TRUST_1,TRUST_2,TRUST_3,TRUST_4,TRUST_5,TRUST_6,TRUST_7,TRUST_8,TRUST_9,C19_Infected,C19_Infected_Binary,C19_SomeoneClose_Infected,C19_SomeoneClose_Infected_Binary,Vax_Self,Vax_Self_Yes,Vax_Self_Maybe,Vax_Self_No,Vax_Self_Binary,Paranoia1,Paranoia2,Paranoia3,Paranoia4,Paranoia5,LOC1,LOC2,LOC3,LOC4,LOC5,LOC6,LOC7,LOC8,LOC9,Personality1,Personality2,Personality3,Personality4,Personality5,Personality6,Personality7,Personality8,Personality9,Personality10,CRT1,CRT2,CRT3,Conspiracy,Paranoia,Authoritarianism,IdentificationOthers,SocialDominance,Sex,Pregnant
1558649433,38,3,2, ,1,1,0,0,4,1,0,0,8,1,20,1,3,0,1,0,1,0,1,1,1,1,1,0,3,3,5,1,1,5,3,1,1,1,1,1,1,1,4,4,3,5,5,5,5,5,5,5,5,5,4,4,4,4,3,4,4,1,3,3,1,3,3,3,3,1,1,0,11,6,6,6,8,1,4,2,1,1,1,1,1,3,3,4,4,2,1,4,4,3,3,2,0,1,0,2,0,0,1,1,1,1,1,1,1,4,4,7,1,1,1,1,7,4,3,4,4,4,5,3,1,5,2,4,1,5,5,37,5,18,45,10,1,0
1560669184,50,4,1, ,0,1,1,1,1,6,1,1,6,1,19,0,2,0,3,2,0,0,1,1,1,1,1,0,3,3,4,4,2,3,3,3,2,3,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,3,2,2,2,2,2,3,3,2,2,3,2,2,4,3,5,0,0,1,11,11,10,8,9,2,1,2,4,4,1,2,1,1,2,2,2,3,3,3,3,2,2,2,0,1,0,2,0,0,1,1,1,1,1,1,4,5,5,4,5,3,3,7,5,5,4,4,2,4,4,3,3,4,2,4,5,1,1,49,8,19,35,21,0,1
1561112798,35,3,2, ,1,1,1,1,1,6,1,1,5,1,20,1,2,0,1,0,1,0,5,2,1,1,4,0,4,4,2,1,4,5,4,1,3,1,1,3,2,3,5,10,3,3,3,4,4,3,4,3,3,4,3,3,1,2,3,4,3,1,1,3,1,1,4,2,2,0,0,0,7,7,4,7,8,1,4,1,4,3,1,4,3,2,3,3,1,2,2,3,4,3,2,2,0,1,0,0,1,0,0,0,3,4,4,1,2,4,3,1,1,4,2,4,3,1,5,3,5,3,1,1,3,5,4,3,5,5,5,33,14,20,31,18,1,0
1561839095,76,6,1, ,0,1,0,0,3,1,0,0,4,1,22,0,2,0,1,0,1,0,3,1,7,0,1,0,4,2,4,1,3,4,1,1,1,1,1,1,1,1,10,10,3,5,5,5,5,5,5,5,5,5,3,3,4,4,3,4,4,5,1,5,1,5,3,5,1,0,0,0,3,4,2,2,2,3,4,4,2,1,1,1,4,3,3,3,3,1,1,4,4,3,4,2,0,1,0,0,1,0,0,0,1,1,1,1,1,5,1,3,1,2,1,1,1,5,2,5,1,5,1,5,1,4,1,5,5,5,5,13,5,18,45,8,0,0
1562311970,55,5,2, ,1,4,0,0,4,1,0,0,8,1,24,1,3,0,1,0,1,0,1,2,1,1,1,0,1,2,2,1,4,5,1,1,2,3,1,1,5,1,6,1,4,4,4,4,5,5,5,4,4,4,1,1,3,3,2,4,5,1,3,3,1,4,4,1,3,0,1,0,11,11,8,7,11,4,4,4,3,3,1,1,2,3,3,3,3,3,3,4,4,3,3,2,0,1,0,0,1,0,0,0,2,5,2,4,2,4,2,2,2,2,5,6,6,4,5,2,2,1,5,3,2,4,5,5,5,5,6,48,15,15,39,15,1,0
1562827650,54,4,2, ,1,4,1,0,4,1,0,0,8,1,18,0,2,0,1,0,1,0,6,2,6,0,1,0,2,4,4,2,2,4,4,2,2,4,2,4,4,2,6,6,2,3,3,4,3,3,3,4,3,3,1,1,1,1,1,3,3,2,2,2,3,3,4,4,3,0,1,0,7,9,7,7,7,3,4,4,2,2,2,2,3,2,3,3,3,2,2,3,2,2,3,1,0,3,1,0,1,0,0,0,3,4,3,3,3,6,6,6,5,2,2,6,2,6,2,2,3,3,4,2,3,3,3,3,5,5,5,37,16,18,29,24,1,0
1563080811,32,2,2, ,1,2,0,0,4,1,0,0,6,1,18,0,2,0,2,1,0,0,5,1,1,1,1,0,5,3,3,1,4,5,3,1,1,2,1,2,2,1,7,6,3,4,5,5,5,5,5,5,5,4,2,2,3,2,1,4,5,2,1,3,1,3,4,3,2,0,0,0,7,8,5,6,7,1,4,4,1,1,1,4,4,1,1,4,4,1,1,4,4,4,1,2,0,1,0,1,0,1,0,1,1,2,2,3,4,5,1,5,1,2,3,3,3,5,3,3,4,3,4,4,4,5,5,3,5,5,5,33,12,21,43,13,1,0
1563796779,44,3,1, ,0,1,0,0,2,1,0,0,4,1,18,0,2,0,3,2,0,0,4,1,1,1,1,0,4,4,5,1,4,5,4,2,2,2,1,4,3,3,4,2,4,2,4,3,3,3,2,2,3,2,4,4,4,4,3,4,4,1,2,2,1,2,4,1,2,0,0,0,9,10,9,7,8,2,3,3,2,3,1,2,2,2,2,3,3,2,2,3,3,3,2,2,0,1,0,0,1,0,0,0,2,4,4,3,4,5,2,6,2,2,3,4,3,3,4,2,1,2,4,3,4,5,4,4,5,5,5,43,17,23,24,21,0,0
1563881871,51,4,1, ,0,1,0,0,2,1,0,0,3,0,19,0,2,0,4,3,0,0,6,1,1,1,1,0,4,3,2,1,4,4,3,2,2,3,1,3,3,1,2,2,3,3,3,3,3,3,3,4,4,3,1,1,2,1,1,2,3,3,3,3,3,3,3,3,3,0,0,0,6,10,4,4,6,2,3,1,4,4,1,1,2,3,3,3,3,2,2,4,4,3,3,2,0,1,0,1,0,1,0,1,3,2,3,1,1,4,1,2,2,2,3,2,5,3,1,5,1,4,3,5,1,4,2,4,5,5,5,30,10,18,29,18,0,0
1564078431,70,6,1, ,0,1,0,0,3,1,0,0,2,0,22,0,1,1,1,0,1,1,3,1,1,1,1,0,3,3,3,2,3,4,3,2,2,2,2,2,3,2,7,3,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,3,4,3,3,3,3,3,3,3,3,0,0,0,6,6,6,6,6,3,4,2,2,2,1,1,3,3,3,3,3,2,2,4,3,3,2,2,0,1,0,0,1,0,0,0,2,2,3,2,3,4,4,4,4,3,3,4,4,4,2,4,3,4,3,4,2,3,3,3,5,7,5,30,12,18,35,18,0,0
1565248607,21,1,1, ,0,1,1,0,1,3,1,2,4,1,26,1,3,0,3,2,0,0,1,1,1,1,4,0,1,2,2,4,4,4,1,1,1,1,1,1,1,1,8,10,3,4,3,3,5,5,5,4,4,4,4,4,4,4,3,3,5,1,1,3,1,3,5,2,3,0,0,1,11,11,10,8,11,2,2,3,3,3,3,4,1,3,1,1,1,1,1,3,3,1,3,2,0,1,0,2,0,0,1,1,1,1,1,1,1,4,1,2,1,1,1,1,1,1,3,5,2,5,5,3,1,5,1,4,5,1,5,51,5,17,37,8,0,1
1565384859,44,3,1, ,0,1,0,0,1,1,0,0,8,1,21,1,2,0,3,2,0,0,9,3,6,0,1,0,3,3,2,1,2,4,2,2,2,2,2,2,4,1,8,8,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,4,4,5,2,5,1,5,3,5,1,0,0,0,8,8,8,6,6,3,3,1,3,2,2,3,3,3,2,2,2,2,2,3,4,3,2,2,0,1,0,0,1,0,0,0,2,3,2,1,3,5,2,3,2,4,3,5,4,5,4,4,3,3,5,4,3,3,4,5,5,5,5,36,11,15,27,17,0,0
1565635574,50,4,1, ,0,1,0,0,3,1,0,0,3,0,18,0,3,0,1,0,1,0,4,2,1,1,1,0,5,3,4,1,3,5,3,1,1,2,2,3,3,1,1,1,5,3,4,2,3,4,3,2,2,2,1,1,3,1,1,5,5,1,1,3,1,3,1,3,1,0,0,0,11,11,11,11,11,1,4,4,4,2,1,4,3,2,3,4,4,2,2,4,4,4,2,2,0,1,0,0,1,0,0,0,1,3,4,1,4,1,1,4,1,1,1,1,3,2,3,2,1,5,3,3,3,4,1,2,5,5,5,55,13,21,25,16,0,0
1565646278,55,5,2, ,1,3,0,0,4,1,0,0,2,0,26,1,3,0,3,2,0,0,3,3,1,1,1,0,2,4,4,2,4,4,2,2,2,2,2,2,4,2,6,7,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,3,4,2,4,2,4,2,4,2,4,0,0,0,8,8,9,7,9,4,4,4,4,4,2,4,4,2,4,4,4,4,4,4,4,4,2,2,0,1,0,2,0,0,1,1,4,4,3,3,2,2,4,5,2,6,2,2,6,2,4,4,1,4,2,4,4,5,4,4,5,7,5,41,16,20,36,18,1,0
1565919975,57,5,1, ,0,1,0,0,1,1,0,0,5,1,18,0,1,1,1,0,1,1,4,1,1,1,1,0,3,3,5,2,3,5,4,2,3,4,2,4,4,2,10,9,4,4,4,5,4,5,5,5,5,5,3,3,4,2,2,5,5,5,5,5,5,5,5,5,5,1,1,0,9,6,7,5,7,1,4,4,1,1,3,3,4,2,1,4,4,1,1,4,4,4,2,2,0,1,0,2,0,0,1,1,2,3,3,3,4,5,5,5,5,3,1,6,2,6,2,4,2,4,4,4,2,3,1,4,5,7,6,34,15,21,42,25,0,0
1565982961,28,2,2, ,1,4,0,0,3,1,0,0,4,1,18,0,2,0,3,2,0,0,3,2,1,1,1,0,1,5,5,1,4,5,3,1,1,3,1,3,5,1,7,8,4,5,5,4,5,5,5,5,4,5,4,4,5,3,4,4,4,5,3,2,2,2,2,2,2,1,1,0,11,11,9,11,8,4,4,4,3,1,2,3,4,2,4,4,4,2,1,3,3,2,2,2,0,1,0,0,1,0,0,0,5,5,5,5,4,7,6,5,6,1,3,4,4,5,5,3,2,2,1,2,2,5,5,5,5,1,6,50,24,21,43,18,1,0
1566482452,56,5,2, ,1,1,1,0,3,1,0,0,3,0,24,1,3,0,3,2,0,0,1,1,1,1,1,0,2,2,1,1,4,4,1,1,1,1,1,1,1,1,9,9,3,3,4,4,3,3,3,3,3,3,3,3,3,2,2,4,4,2,2,4,1,2,3,3,3,0,1,0,9,10,6,6,8,1,3,4,4,4,1,1,4,3,2,3,3,3,3,4,4,4,3,2,0,1,0,0,1,0,0,0,2,1,2,2,2,2,2,2,2,3,3,2,4,1,4,4,2,3,2,1,2,5,3,1,5,5,5,39,9,14,29,8,1,0
1566770670,36,3,2, ,1,2,0,0,4,1,0,0,5,1,19,0,2,0,4,3,0,0,7,2,1,1,1,0,4,2,2,1,5,3,3,3,3,3,3,4,3,2,3,4,4,4,3,4,4,4,3,5,4,3,1,2,2,2,2,4,4,5,4,5,3,4,3,2,3,0,0,0,9,10,8,6,7,1,4,2,4,4,2,2,3,3,1,3,3,3,3,3,3,3,3,6,1,1,0,1,0,1,0,1,2,4,3,2,3,5,3,6,3,4,1,2,3,3,2,5,4,2,3,3,3,4,5,4,5,5,5,40,14,17,34,24,1,0
1567277787,45,4,1, ,0,1,0,0,4,1,0,0,5,1,18,0,2,0,4,3,0,0,10,1,1,1,1,0,4,2,1,1,3,4,3,3,3,5,2,4,5,3,1,1,5,3,3,3,4,4,3,3,3,3,1,1,1,1,1,3,3,3,4,3,3,3,4,-99,4,0,0,0,8,10,10,8,10,1,4,3,3,3,1,1,1,2,1,1,1,1,1,2,2,1,3,2,0,2,0,1,0,1,0,1,3,2,2,2,3,2,2,3,2,3,3,2,3,4,2,4,2,2,2,4,3,5,3,4,5,5,1,46,12,15,29,28,0,0
1567302004,66,6,2,FEMALE,1,1,0,0,1,1,0,0,5,1,22,0,2,0,1,0,1,0,2,1,1,1,1,0,2,4,1,5,1,5,3,3,3,3,3,3,3,3,8,8,3,4,4,4,3,3,3,3,3,3,2,1,2,1,1,3,3,2,1,1,1,5,4,1,3,1,1,0,11,11,11,10,10,1,4,1,3,2,1,1,1,1,2,3,2,2,2,3,3,3,3,2,0,1,0,1,0,1,0,1,1,1,2,5,5,6,6,5,5,3,3,5,3,5,4,5,1,5,5,5,4,5,4,4,5,5,5,53,14,18,30,24,1,0
1567333109,35,3,1, ,0,1,0,0,3,1,0,0,4,1,18,0,2,0,1,0,1,0,2,1,1,1,1,0,2,2,4,2,4,5,3,1,1,2,1,2,3,2,5,6,5,3,4,3,4,4,4,4,4,4,2,2,3,2,2,4,3,1,4,2,3,2,4,2,5,0,1,0,9,9,7,6,8,3,3,3,2,2,1,2,3,3,2,2,2,2,2,3,3,3,3,2,0,1,0,1,0,1,0,1,2,3,3,4,4,5,5,5,2,3,2,5,3,6,4,4,4,4,2,3,4,4,4,4,1,5,5,39,16,19,34,15,0,0
1569395210,70,6,2, ,1,3,0,0,4,1,0,0,4,1,19,0,2,0,1,0,1,0,2,1,1,1,1,0,2,3,4,2,3,5,3,1,1,2,1,1,2,2,8,8,3,4,3,3,5,4,4,5,4,4,4,4,4,3,4,3,4,3,3,2,2,2,2,3,3,0,0,0,6,6,5,6,4,4,4,4,4,2,3,3,4,3,3,3,3,3,3,3,4,4,3,2,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,2,2,1,1,2,1,1,4,5,1,5,4,4,1,4,1,3,5,5,5,27,5,19,36,13,1,0
1569476498,69,6,1, ,0,1,0,1,1,1,0,0,6,1,22,0,2,0,1,0,1,0,9,1,1,1,1,0,5,4,4,3,4,4,2,2,1,1,1,1,2,1,8,5,4,2,4,5,4,4,4,4,4,4,2,2,3,3,1,4,5,1,5,1,3,3,5,2,3,0,0,0,8,10,7,8,9,4,4,4,2,2,1,3,3,2,3,3,3,3,1,4,4,4,3,2,0,1,0,0,1,0,0,0,1,3,1,1,2,1,1,2,1,2,2,1,2,1,4,4,3,4,5,1,4,4,2,4,5,1,1,42,8,24,35,11,0,0
1569683134,37,3,2, ,1,2,1,1,2,6,1,1,6,1,19,0,2,0,1,0,1,0,1,2,6,0,4,0,2,3,1,1,3,4,1,1,1,1,1,1,1,1,6,10,3,1,3,3,4,4,4,4,4,4,2,2,2,2,2,4,4,5,1,5,1,5,1,5,3,0,0,0,5,9,6,6,4,4,1,1,4,4,1,2,3,3,3,3,3,3,2,3,3,2,3,3,0,1,0,0,1,0,0,0,4,4,4,2,4,3,4,3,3,4,3,6,3,4,5,1,5,1,1,1,3,4,5,4,5,5,1,30,18,14,31,8,1,0
1569916754,28,2,1, ,0,1,0,0,3,1,0,0,3,0,18,0,2,0,2,1,0,0,2,1,6,0,1,0,3,2,2,1,2,4,2,2,2,2,2,2,4,2,7,7,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,2,5,1,5,2,4,2,0,0,0,7,8,7,6,7,2,4,4,3,3,1,2,2,3,3,3,3,3,3,3,3,3,3,2,0,1,0,1,0,1,0,1,4,1,2,1,2,3,2,3,2,2,3,4,3,3,4,4,4,4,5,2,3,4,4,4,1,1,1,35,10,14,28,18,0,0
1570637846,27,2,2, ,1,1,0,0,1,1,0,0,4,1,18,0,2,0,2,1,0,0,5,1,1,1,1,0,2,4,1,1,1,4,2,1,1,2,1,1,4,2,3,3,4,3,4,3,4,5,4,4,5,4,3,2,1,2,1,4,5,2,1,1,1,5,1,5,5,0,0,0,8,10,6,9,8,3,4,3,3,3,1,2,3,3,3,1,1,3,3,3,3,1,3,2,0,1,0,0,1,0,0,0,2,1,1,1,1,5,5,5,6,3,3,6,6,2,4,4,2,2,4,4,2,5,4,5,5,1,5,41,6,13,36,14,1,0
1570697816,21,1,2, ,1,1,0,0,2,1,0,0,8,1,23,0,3,0,1,0,1,0,1,2,1,1,1,0,3,4,1,1,3,5,2,1,1,2,2,1,2,2,6,7,4,2,4,3,2,4,5,2,4,5,1,1,4,2,1,4,4,2,2,2,4,1,2,2,4,0,0,0,11,8,6,2,8,2,3,1,4,4,1,2,2,3,2,3,3,1,1,4,4,3,2,2,0,1,0,1,0,1,0,1,2,4,4,4,5,2,3,2,2,3,3,5,5,4,4,1,4,2,2,4,5,5,5,2,5,1,1,35,19,17,31,13,1,0
1570699633,59,5,2, ,1,2,1,1,4,6,1,1,6,1,22,0,1,1,1,0,1,1,1,3,1,1,1,0,2,1,2,1,2,2,2,1,1,1,1,1,2,1,7,7,4,3,3,3,5,5,5,5,4,4,2,2,2,2,1,3,4,2,2,4,1,4,4,2,4,0,0,0,11,11,11,9,9,1,4,1,3,2,1,1,2,1,1,2,2,1,1,3,3,2,2,2,0,1,0,0,1,0,0,0,4,4,4,2,4,6,3,3,2,3,3,3,3,5,4,2,4,2,4,4,2,4,4,5,1,1,1,51,18,10,37,10,1,0
1573594903,58,5,2, ,1,3,0,0,2,1,0,0,3,0,20,1,4,0,1,0,1,0,1,1,1,1,1,0,5,2,3,1,2,4,1,1,1,1,1,1,1,1,6,8,4,4,4,4,5,4,3,5,4,3,3,3,3,3,3,3,3,1,5,2,1,1,3,1,3,0,0,0,9,9,6,6,8,4,4,4,4,1,1,1,2,4,2,3,3,1,1,3,3,3,2,2,0,1,0,2,0,0,1,1,2,2,3,1,1,2,2,2,2,3,2,6,2,6,3,4,2,4,3,4,3,4,2,3,5,1,1,38,9,17,36,8,1,0
1574366996,37,3,1, ,0,2,0,0,1,1,0,0,4,1,18,0,2,0,2,1,0,0,3,2,1,1,1,0,5,2,2,2,4,4,4,4,4,2,4,2,2,2,4,4,5,1,1,1,2,2,2,2,1,2,2,2,3,3,2,4,4,4,1,5,1,5,2,5,1,0,0,0,9,10,8,8,8,3,4,3,3,1,1,3,3,2,3,3,3,3,1,2,3,3,1,3,0,1,0,0,1,0,0,0,1,4,4,4,5,5,1,2,2,6,3,3,4,4,2,2,4,1,5,1,4,3,5,4,5,6,6,43,18,19,14,24,0,0
1574669016,25,2,1, ,0,4,0,0,4,1,0,0,4,1,26,1,5,0,1,0,1,0,1,1,1,1,1,0,4,4,5,1,5,5,3,1,1,1,1,1,5,1,10,10,3,4,4,5,4,4,4,4,4,4,2,1,4,2,1,4,5,2,1,2,1,2,2,1,1,1,1,1,5,9,8,8,8,2,4,4,4,4,2,2,4,4,2,4,2,3,4,2,2,3,4,2,0,1,0,0,1,0,0,0,1,3,4,1,3,4,3,5,3,3,3,4,3,5,3,5,1,4,4,4,1,5,1,5,5,5,5,38,12,24,37,14,0,1
1576221218,42,3,1, ,0,2,0,0,1,1,0,0,4,1,19,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,5,1,1,1,1,1,1,5,1,5,5,5,3,3,3,3,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,0,1,0,11,11,11,11,11,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,1,0,1,0,1,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,1,4,3,4,2,5,2,2,1,1,1,55,15,10,27,12,0,0
1578092388,38,3,1, ,0,1,0,0,3,1,0,0,8,1,27,0,3,0,3,2,0,0,4,1,1,1,2,1,2,4,5,4,4,5,2,2,1,2,1,4,4,1,7,7,4,2,3,5,3,3,4,5,5,4,1,1,5,2,2,4,3,5,3,5,1,5,5,3,3,0,0,0,11,11,11,11,9,1,4,2,4,1,1,2,4,4,2,3,3,3,1,3,3,3,2,2,0,2,0,0,1,0,0,0,4,3,3,3,5,7,4,5,1,1,1,7,2,7,5,5,3,5,4,3,2,3,1,4,5,7,5,53,18,24,34,17,0,0
1579092893,53,4,2, ,1,3,1,1,4,6,1,1,5,1,19,0,1,1,1,0,1,1,1,2,8,1,2,1,3,2,4,1,3,4,2,1,1,3,1,1,3,1,8,8,3,2,3,5,5,5,5,5,5,5,1,1,3,1,1,3,4,1,1,4,1,2,3,2,3,0,0,0,10,10,6,6,5,1,2,2,1,1,2,2,2,2,1,2,2,1,1,3,3,2,2,2,0,1,0,1,0,1,0,1,4,4,5,3,4,4,5,3,3,5,2,5,4,4,4,5,4,2,2,3,3,5,4,4,5,7,1,37,20,17,40,13,1,0
1581014438,78,6,1, ,0,1,0,0,2,1,0,0,6,1,28,0,2,0,2,1,0,0,2,1,7,0,1,0,4,1,2,1,2,3,2,1,2,1,1,1,3,4,8,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,3,2,4,1,4,1,4,3,1,1,0,7,4,7,7,7,4,3,3,4,1,2,3,4,3,2,2,2,2,1,3,3,3,2,2,0,1,0,0,1,0,0,0,1,1,2,1,2,1,4,1,1,1,1,5,2,1,1,4,4,4,3,4,2,4,1,4,5,5,6,32,7,13,36,15,0,0
1582359529,38,3,2, ,1,1,0,0,4,1,0,0,3,0,18,0,4,0,4,3,0,0,3,1,1,1,2,1,4,3,2,1,3,4,3,1,3,3,3,3,3,1,5,7,5,5,5,4,5,5,5,5,3,3,4,4,5,4,4,5,5,2,5,4,2,3,3,4,3,0,1,0,11,9,9,11,6,1,2,3,4,4,1,1,4,4,1,3,4,2,2,4,4,4,3,2,0,1,0,0,1,0,0,0,1,1,1,1,1,4,4,4,4,4,7,1,4,4,1,5,1,5,2,5,4,5,1,1,5,5,5,46,5,17,40,20,1,0
1582444510,62,5,2, ,1,1,0,0,1,1,0,0,2,0,19,0,1,1,1,0,1,1,1,3,1,1,2,1,3,3,3,1,3,4,1,1,1,1,1,3,3,1,5,5,3,5,5,5,5,5,5,5,5,5,1,1,3,1,2,4,4,3,3,4,2,2,3,3,3,0,0,1,11,11,11,6,6,1,1,4,4,4,1,4,4,1,4,4,4,4,2,4,3,3,4,1,0,1,0,0,1,0,0,0,1,5,4,3,4,7,4,4,4,1,1,4,4,4,2,5,4,2,1,5,1,5,4,5,5,5,5,45,17,17,45,12,1,1
1583068750,56,5,2, ,1,1,1,0,1,1,0,0,8,1,24,1,1,1,1,0,1,1,1,1,1,1,1,0,4,3,5,1,5,5,3,2,1,5,1,2,5,1,2,2,3,5,5,5,5,5,5,5,5,5,2,2,4,3,1,1,1,3,5,2,1,1,3,2,5,0,0,0,9,10,2,6,10,3,4,2,2,2,4,2,3,3,3,3,3,3,3,4,3,2,3,2,0,1,0,1,0,1,0,1,4,4,3,1,3,6,5,6,4,2,4,2,2,2,4,5,2,4,5,5,2,5,4,5,5,7,5,37,15,23,45,20,1,0
1584767656,35,3,2, ,1,2,0,0,4,1,0,0,6,1,21,1,2,0,4,3,0,0,4,3,7,0,1,0,4,4,3,1,2,3,2,1,1,2,1,2,3,2,10,10,3,5,5,5,5,5,5,5,5,5,4,4,4,3,3,5,5,3,1,5,1,3,2,3,2,0,0,0,7,8,6,6,8,3,1,2,2,1,1,1,4,2,3,2,2,1,1,4,4,4,2,2,0,2,0,0,1,0,0,0,1,1,1,1,1,2,2,3,2,3,2,5,3,3,1,4,1,4,4,4,2,5,4,4,5,5,6,35,5,17,45,14,1,0
1585588317,19,1,2, ,1,1,0,0,3,1,0,0,6,1,18,0,1,1,1,0,1,1,3,3,8,1,2,1,1,5,5,1,1,5,5,1,1,5,2,5,5,1,10,10,2,5,5,5,5,5,5,5,5,5,1,3,4,5,5,5,5,1,1,1,1,1,1,1,1,1,1,0,11,11,11,11,11,4,4,4,4,4,2,4,4,4,2,1,4,4,2,2,3,2,2,3,0,2,0,1,0,1,0,1,4,3,4,2,2,4,3,3,2,3,2,3,6,5,3,4,3,2,5,4,4,4,3,1,7,5,5,55,15,18,45,25,1,0
1585762018,41,3,2, ,1,1,0,0,3,1,0,0,8,1,18,0,2,0,2,1,0,0,3,2,1,1,1,0,2,2,1,1,4,5,2,3,4,2,3,1,2,3,3,3,4,4,2,2,2,3,3,2,2,3,3,3,4,2,2,3,4,3,4,3,3,3,4,2,4,0,1,0,9,9,6,9,9,3,3,3,4,3,1,2,3,2,3,3,3,3,3,4,4,4,3,2,0,1,0,0,1,0,0,0,1,4,4,1,4,5,5,1,5,1,3,1,3,5,4,4,1,2,3,5,2,5,2,4,5,5,5,42,14,15,23,20,1,0
1586081425,34,2,1, ,0,1,0,0,2,1,0,0,3,0,18,0,3,0,1,0,1,0,2,1,1,1,1,0,2,4,4,2,2,4,4,2,2,4,2,3,4,2,8,7,1,4,4,4,4,4,3,3,4,4,2,2,2,2,2,4,3,2,2,2,2,2,2,3,2,0,1,0,5,5,5,4,7,1,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,0,1,0,0,0,4,4,4,4,4,5,5,5,5,2,3,5,2,5,4,4,4,4,4,4,4,4,4,4,5,5,5,26,20,18,34,23,0,0
1587827480,24,1,2, ,1,1,0,0,1,1,0,0,6,1,18,0,3,0,1,0,1,0,2,2,1,1,1,0,2,4,2,4,3,4,3,2,3,3,4,3,3,3,6,6,4,3,5,4,4,4,4,4,4,2,2,2,3,2,2,2,3,4,3,4,4,2,3,4,4,0,0,0,6,9,5,6,4,3,2,3,4,3,3,3,3,4,2,3,3,2,3,2,3,1,4,3,0,1,0,0,1,0,0,0,4,2,1,3,4,4,4,3,6,4,5,1,4,3,4,3,3,3,3,4,2,3,3,2,5,5,5,30,14,19,34,24,1,0
1588542567,32,2,1, ,0,3,0,0,4,1,0,0,6,1,21,1,2,0,2,1,0,0,4,3,8,1,1,0,2,5,3,2,2,3,3,2,2,4,2,5,3,3,8,7,2,4,4,4,4,3,3,4,4,4,3,3,1,2,3,2,2,4,4,4,4,4,5,4,5,0,0,0,9,8,7,6,7,4,4,4,2,4,4,4,3,4,3,4,2,3,3,4,4,3,3,6,1,4,1,0,1,0,0,0,4,4,4,4,4,5,6,6,5,3,3,5,2,6,4,4,5,3,4,5,5,4,5,5,5,5,5,37,20,17,34,24,0,0
1590385407,48,4,1, ,0,2,0,0,4,1,0,0,8,1,18,0,2,0,2,1,0,0,4,1,1,1,1,0,5,3,3,2,2,4,3,2,1,2,1,3,5,1,6,7,4,4,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,3,3,0,0,0,9,9,9,8,10,2,4,1,3,1,1,1,3,2,3,4,2,2,2,3,3,2,3,2,0,1,0,0,1,0,0,0,3,3,2,1,3,1,1,2,1,4,7,5,7,1,5,5,2,3,3,4,2,4,3,4,5,5,5,45,12,19,39,18,0,0
1591057759,26,2,1, ,0,1,0,0,3,1,0,0,4,1,18,0,3,0,1,0,1,0,2,1,6,0,2,1,4,4,2,1,3,4,3,3,3,3,3,3,3,3,5,5,3,3,3,3,4,4,4,4,4,4,1,1,1,1,1,2,2,5,5,5,5,5,5,5,5,0,0,0,11,11,11,11,11,1,4,3,3,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,0,1,0,0,1,0,0,0,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,1,1,1,55,15,18,33,24,0,0
